energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,artist,track_name,popularity,success
0.862,0.211,159.841,0.255,0.071,0.0,4,0.375,11,338853,-3.363,0.478,0,T.I.,Live Your Life,77,1
0.621,0.112,102.177,0.031,0.483,1.17e-06,4,0.824,9,201689,-6.975,0.909,1,Laddi,Snjókorn falla,46,1
0.413,0.0835,77.864,0.0342,0.477,0.0,4,0.397,1,237814,-7.701,0.492,1,Sam Smith,You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,74,1
0.862,0.192,119.991,0.0965,0.0923,0.0,4,0.645,11,229773,-4.757,0.798,0,BTS,Boy With Luv (Feat. Halsey),67,1
0.781,0.0789,139.432,0.0567,0.041,4.21e-06,4,0.432,4,250286,-4.038,0.197,0,Jack Ü,Where Are Ü Now (with Justin Bieber),76,1
0.701,0.134,104.237,0.0914,0.0178,1.34e-05,4,0.548,11,189029,-4.862,0.309,0,J Balvin,Mi Gente,54,1
0.818,0.299,148.733,0.0451,0.406,1.93e-06,4,0.514,2,182307,-9.642,0.967,1,José Feliciano,Feliz Navidad,72,1
0.792,0.155,122.062,0.0523,0.051,0.0,4,0.774,10,139672,-4.021,0.507,1,Jason Derulo,Acapulco,88,1
0.511,0.0645,114.979,0.0533,0.0754,0.0,4,0.959,0,255160,-5.822,0.798,1,Fy,Funky,58,1
0.227,0.159,116.871,0.0539,0.873,0.0,4,0.471,0,190055,-11.568,0.3,1,Rei 6,Ah Canım Sevgilim - Demo,70,1
0.514,0.0905,129.927,0.0357,0.6,0.0,4,0.643,5,242693,-7.442,0.483,1,Mike 曾比特,我不是邱比特 - 合唱版,59,1
0.844,0.102,146.967,0.0457,0.0137,0.000658,4,0.647,0,193829,-3.756,0.746,1,Dua Lipa,Physical,78,1
0.252,0.145,69.991,0.0315,0.849,0.213,4,0.326,2,354480,-12.514,0.0711,1,Kunto Aji,Rehat,65,1
0.573,0.0893,94.986,0.0905,0.299,0.0,4,0.803,10,197949,-6.963,0.587,1,UrboyTJ,ช่วยไม่ได้,62,1
0.786,0.65,169.021,0.317,0.255,0.0,4,0.502,9,243491,-4.378,0.739,0,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",78,1
0.615,0.0805,141.922,0.319,0.434,0.0,4,0.834,6,189296,-8.994,0.775,0,Viktor Sheen,Nostalgie,62,1
0.749,0.0713,90.09,0.516,0.142,0.0,4,0.748,8,221013,-5.916,0.659,0,Eminem,River (feat. Ed Sheeran),75,1
0.8,0.0915,116.032,0.0309,0.0354,7.25e-05,4,0.795,1,202735,-6.32,0.934,1,Elton John,Cold Heart - PNAU Remix,88,1
0.669,0.171,110.001,0.0341,0.279,0.0,4,0.578,4,168645,-4.748,0.53,0,Zé Neto & Cristiano,Ela e Ela,76,1
0.784,0.126,92.42,0.164,0.0756,0.0,4,0.533,8,172541,-6.578,0.564,1,Viktor Sheen,Stíny,68,1
0.458,0.0929,125.038,0.0818,0.665,0.0,4,0.779,7,182400,-9.248,0.289,0,Chico da Tina,Ronaldo,52,1
0.779,0.0991,138.038,0.147,0.258,0.0,4,0.919,7,189400,-4.739,0.941,0,Naps,Best life,74,1
0.548,0.118,93.966,0.182,0.0801,0.000408,4,0.501,0,228507,-7.573,0.488,0,J Balvin,Otra Noche Sin Ti,63,1
0.505,0.104,91.97,0.253,0.535,2.55e-06,4,0.752,9,197437,-7.621,0.419,1,Lauv,I Like Me Better,84,1
0.599,0.158,135.076,0.0732,0.0182,0.0,4,0.905,7,160714,-6.503,0.88,1,Bilal Wahib,Ibiza,57,1
0.692,0.153,159.966,0.0457,0.328,0.0,5,0.685,2,240051,-5.122,0.578,1,Juice WRLD,Robbery,85,1
0.446,0.146,111.903,0.0294,0.757,0.000764,4,0.529,11,246964,-9.167,0.14,1,Mahen,Pura Pura Lupa,64,1
0.751,0.0921,79.996,0.154,0.56,0.0,4,0.695,11,264000,-5.242,0.778,0,F.HERO,จำเลยรัก - Defendant Of Love,63,1
0.495,0.0795,82.512,0.179,0.66,1.38e-06,4,0.721,5,162909,-10.549,0.661,0,Viktor Sheen,No Hands,60,1
0.816,0.159,181.982,0.269,0.00263,0.0,4,0.817,2,190288,-5.402,0.508,1,Migos,Stir Fry,72,1
0.499,0.115,200.156,0.0381,0.632,0.000497,1,0.39,7,275194,-7.778,0.34,1,Eslabon Armado,Jugaste y Sufrí,88,1
0.369,0.126,140.004,0.0688,0.334,0.0,4,0.735,9,222997,-9.682,0.235,0,YNW Melly,Suicidal,79,1
0.575,0.0885,111.881,0.0573,0.604,0.0,4,0.459,3,215107,-4.858,0.183,1,Lewis Capaldi,Before You Go,86,1
0.692,0.138,102.42,0.171,0.00451,0.0,4,0.51,0,228361,-5.825,0.209,1,Cheat Codes,Sex,0,1
0.59,0.265,108.111,0.0838,0.402,0.0,1,0.565,1,151968,-5.73,0.272,0,Marina Maximilian,ביחד,50,1
0.872,0.324,100.009,0.0303,0.42,0.0,4,0.658,7,210507,-3.009,0.664,1,YOASOBI,ラブレター,59,1
0.343,0.21,102.819,0.0436,0.556,0.0,4,0.488,4,206459,-8.985,0.0978,1,Selena Gomez,Lose You To Love Me,83,1
0.758,0.153,139.836,0.301,0.115,0.0,4,0.735,1,210843,-6.822,0.845,1,Bossikan,XCM (Xapiacocomayro),60,1
0.758,0.309,77.982,0.0464,0.0615,8.41e-06,4,0.582,5,244507,-5.951,0.413,1,Avril Lavigne,Complicated,0,1
0.511,0.149,91.916,0.0232,0.688,0.0,3,0.488,7,277493,-6.011,0.329,1,Suvi Teräsniska,Tulkoon joulu,56,1
0.66,0.109,92.013,0.179,0.0238,1.15e-06,4,0.9,8,145872,-3.782,0.584,1,Gilli,Culo (feat. Branco),51,1
0.397,0.126,180.045,0.0557,0.412,0.0,3,0.5,9,278008,-11.653,0.375,1,NOBITA,Unang Sayaw,70,1
0.692,0.0922,78.39,0.0493,0.318,0.0,4,0.44,0,204947,-5.371,0.298,1,Mads Langer,I En Stjerneregn Af Sne - Fra julekalenderen 'Tvillingerne og Julemanden',65,1
0.613,0.123,75.023,0.145,0.258,0.00372,4,0.74,8,166606,-4.88,0.473,1,XXXTENTACION,SAD!,86,1
0.709,0.0473,97.049,0.0372,0.665,1.68e-05,4,0.75,7,223200,-6.152,0.939,1,Héctor Lavoe,Aires De Navidad,60,1
0.505,0.104,91.97,0.253,0.535,2.55e-06,4,0.752,9,197437,-7.621,0.419,1,Lauv,I Like Me Better,7,1
0.578,0.151,135.897,0.0382,0.544,0.0,4,0.495,9,259309,-5.2,0.489,1,Edan 呂爵安,一表人才,62,1
0.469,0.0917,154.969,0.0361,0.753,2.05e-06,4,0.24,3,309840,-9.235,0.24,1,Eric Chou,離開你以後 - 電影《你的婚禮》插曲,65,1
0.575,0.102,106.046,0.0425,0.249,2e-06,4,0.718,0,174623,-8.509,0.341,1,Reynmen,Pare,74,1
0.623,0.144,123.996,0.082,0.253,0.0,4,0.654,6,234213,-5.273,0.401,0,Nick Jonas,Close,72,1
0.378,0.204,100.227,0.316,0.859,0.0,4,0.795,4,233747,-9.979,0.576,1,Justin Bieber,Love Yourself,0,1
0.502,0.108,148.009,0.0295,0.285,0.0,4,0.471,2,313282,-6.357,0.201,1,Power Station,我很好騙,55,1
0.56,0.0944,134.066,0.0406,0.013,0.0,4,0.853,1,206693,-4.961,0.86,1,Bruno Mars,That's What I Like,83,1
0.641,0.143,95.003,0.0545,0.38,0.000288,4,0.738,6,161684,-7.774,0.223,0,Eladio Carrion,Claro Cristal,67,1
0.83,0.156,90.021,0.0563,0.0021,0.0,4,0.39,11,168030,-5.201,0.191,0,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,79,1
0.663,0.0994,143.098,0.0432,0.378,1.17e-06,3,0.689,2,177063,-4.538,0.486,1,Matisse,Como Lo Hice Yo,84,1
0.785,0.174,191.898,0.201,0.199,0.0,4,0.643,2,140587,-3.95,0.217,1,Bad Gyal,Su Payita (Gramos),68,1
0.578,0.118,94.514,0.0922,0.235,0.0,4,0.656,7,256733,-8.97,0.556,0,Mario,Let Me Love You,75,1
0.705,0.126,136.024,0.126,0.0128,0.0,4,0.747,9,213507,-5.137,0.56,0,Beyoncé,7/11,72,1
0.809,0.119,149.964,0.0938,0.0338,0.00602,4,0.501,7,252819,-5.264,0.258,1,Florence + The Machine,Dog Days Are Over,78,1
0.653,0.0822,95.02,0.308,0.0163,0.0,4,0.921,6,153480,-5.237,0.484,1,Big Baby Tape,So Icy Nihao,70,1
0.594,0.151,144.994,0.035,0.564,0.0,4,0.596,1,238673,-6.641,0.489,1,JKT48,Rapsodi,74,1
0.337,0.0848,109.888,0.0427,0.777,1.42e-05,4,0.592,1,182068,-11.714,0.223,1,Melissa Horn,Lämna honom,70,1
0.838,0.242,143.04,0.114,0.0249,0.0244,4,0.774,5,198800,-3.914,0.924,0,Britney Spears,Toxic,59,1
0.703,0.0865,169.888,0.0794,0.0889,1.78e-06,4,0.639,4,207301,-6.33,0.138,0,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),93,1
0.825,0.195,125.043,0.0432,0.127,0.0,4,0.531,4,249503,-5.462,0.247,1,Fiersa Besari,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan",67,1
0.572,0.0975,98.967,0.0545,0.416,2.55e-05,4,0.796,8,206061,-7.03,0.304,0,AP Dhillon,Insane,77,1
0.738,0.292,159.145,0.247,0.0408,0.0,4,0.648,6,226160,-5.883,0.603,0,Ariana Grande,Side To Side,1,1
0.725,0.0987,119.926,0.162,0.467,0.0,4,0.717,6,176000,-6.287,0.645,0,Guzior,BLUEBERRY,66,1
0.766,0.0817,106.024,0.0978,0.108,0.0,4,0.857,0,165019,-3.699,0.864,1,Trueno,DANCE CRIP,86,1
0.418,0.0836,129.116,0.0299,0.131,0.000679,4,0.315,7,242496,-9.146,0.237,1,Coldplay,Christmas Lights,80,1
0.573,0.0971,82.941,0.0502,0.478,0.0,4,0.603,1,228855,-5.843,0.236,1,Jasleen Royal,"Ranjha (From ""Shershaah"")",84,1
0.588,0.0929,107.022,0.0464,0.128,0.0004,4,0.811,1,226187,-3.161,0.553,1,Fuego,Una Vaina Loca,86,1
0.73,0.156,97.062,0.0755,0.0781,5.24e-06,4,0.442,8,193806,-4.673,0.381,0,EDIS,Arıyorum,77,1
0.699,0.172,97.985,0.0551,0.221,1.6e-05,4,0.843,0,243069,-7.106,0.666,1,Balbi El Chamako,Ponle,71,1
0.586,0.0755,147.988,0.0357,0.344,0.0,4,0.58,1,199549,-6.883,0.507,1,Kygo,Lose Somebody,76,1
0.924,0.149,111.995,0.036,0.00205,0.000175,4,0.638,7,263787,-3.887,0.53,1,Coldplay,Adventure of a Lifetime,77,1
0.384,0.0933,130.087,0.241,0.698,0.0,4,0.895,3,125538,-7.204,0.697,0,uniqe,ТОЛПЫ КРИЧАТ,70,1
0.44,0.359,122.844,0.0376,0.587,0.0,4,0.671,9,164690,-10.869,0.74,0,Oğuzhan Koç,Aşkın Mevsimi,65,1
0.736,0.0991,146.064,0.0711,0.16,1.88e-05,4,0.798,9,186500,-5.092,0.885,1,Ink Waruntorn,เก่งแต่เรื่องคนอื่น (EXPERT) Feat. Sprite,64,1
0.761,0.0984,116.041,0.102,0.122,6.56e-06,4,0.748,2,179940,-6.621,0.362,1,zzoilo,Mon Amour - Remix,90,1
0.634,0.236,110.03,0.0286,0.518,0.0,3,0.858,0,164360,-4.058,0.909,1,Gerardo Ortiz,Tranquilito,79,1
0.64,0.718,146.172,0.0324,0.28,0.0,3,0.321,2,214333,-10.023,0.414,1,John Lennon,Happy Xmas (War Is Over) - Remastered 2010,87,1
0.59,0.268,133.007,0.111,0.00347,0.00286,4,0.679,2,179549,-8.411,0.657,1,STEIN27,Ne (feat. Nik Tendo),54,1
0.756,0.152,121.828,0.104,0.213,0.0,4,0.617,3,168197,-5.811,0.432,1,R3HAB,Runaway (with Sigala and JP Cooper),65,1
0.722,0.272,90.989,0.0369,0.221,0.0,4,0.7,7,140526,-3.558,0.756,0,24kGoldn,Mood (feat. iann dior),22,1
0.749,0.0709,146.69,0.12,0.168,0.0,4,0.631,11,181205,-6.243,0.798,1,Doli & Penn,השמיים נעולים,55,1
0.617,0.0962,168.021,0.0887,0.122,0.0,4,0.713,8,232853,-4.637,0.682,1,Myke Towers,Bandido,83,1
0.521,0.289,88.323,0.0308,0.183,4.89e-05,3,0.428,0,208427,-6.242,0.216,0,Eva Weel Skram,Selmas sang (fra Snøfall),66,1
0.538,0.126,146.933,0.384,0.151,0.0,4,0.759,8,184490,-8.256,0.831,0,Pooh Shiesty,Back In Blood (feat. Lil Durk),74,1
0.651,0.0883,180.102,0.191,0.508,5.79e-05,3,0.682,5,230000,-7.009,0.759,0,Eladio Carrion,Habla Claro,76,1
0.318,0.19,86.453,0.0507,0.807,0.101,5,0.628,9,221538,-8.887,0.492,0,Mc Anjim,Bala Love,85,1
0.612,0.109,146.012,0.0948,0.258,0.0,3,0.695,5,148048,-7.492,0.26,1,Egor Kreed,LAMBO URUS,70,1
0.745,0.0943,101.018,0.0571,0.0642,0.0,4,0.893,11,223413,-3.105,0.872,0,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",76,1
0.712,0.0849,115.013,0.0924,0.783,0.0,4,0.831,10,200679,-8.913,0.487,0,AKC Kretta,Gyere Velem,57,1
0.454,0.0824,133.073,0.375,0.0194,0.0,4,0.935,1,187541,-7.509,0.357,1,Cardi B,WAP (feat. Megan Thee Stallion),85,1
0.841,0.466,128.019,0.135,0.113,0.0,4,0.754,11,267547,-3.19,0.541,1,Farruko,El Incomprendido,78,1
0.29,0.0945,98.663,0.0349,0.739,0.0,4,0.443,3,228502,-8.303,0.335,1,Nena,Portas do Sol,59,1
0.645,0.226,128.007,0.0399,0.0903,1.58e-06,4,0.781,1,207333,-4.136,0.803,0,Aitana,Formentera,74,1
0.5,0.327,99.998,0.0277,0.547,0.000181,4,0.613,10,218027,-8.349,0.342,1,MONSTAR,có hẹn với thanh xuân,52,1
0.755,0.09,144.776,0.284,0.459,0.0,4,0.807,7,150973,-5.263,0.573,1,Ziak,Akimbo,72,1
0.335,0.102,174.185,0.0763,0.389,0.0,3,0.391,0,193733,-10.064,0.116,1,Benson Boone,GHOST TOWN,88,1
0.558,0.34,71.815,0.0552,0.0541,1.51e-06,4,0.407,0,214947,-13.609,0.777,1,Amy Winehouse,Rehab,75,1
0.543,0.139,99.988,0.0331,0.212,1.57e-05,4,0.689,3,240450,-5.419,0.214,1,Violette Wautier,ตั้งแต่มีเธอฉันมีความสุข (This Time),64,1
0.82,0.16,102.094,0.054,0.19,7.91e-05,4,0.556,8,225084,-5.385,0.492,1,Evelina,Me ei kuuluta toisillemme,59,1
0.887,0.257,151.92,0.0564,0.369,1.39e-06,4,0.668,11,157176,-4.404,0.907,0,João Gomes,Meu Pedaço de Pecado,82,1
0.759,0.222,91.969,0.128,0.473,0.00571,4,0.865,5,249855,-5.506,0.696,0,Polimá Westcoast,Cu4tro,75,1
0.73,0.325,85.979,0.151,0.24,0.0,4,0.596,9,192560,-4.091,0.525,1,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",77,1
0.789,0.142,83.066,0.0377,0.053,0.0,4,0.616,7,227373,-4.874,0.621,0,Selena Gomez,The Heart Wants What It Wants,68,1
0.856,0.0648,123.997,0.0426,0.0896,0.0,4,0.686,9,181728,-2.717,0.733,0,Joel Corry,I Wish (feat. Mabel),80,1
0.679,0.068,166.008,0.135,0.18,7.26e-05,4,0.775,4,193456,-4.985,0.619,0,Anitta,Downtown,75,1
0.637,0.0768,171.844,0.0726,0.45,0.0,4,0.428,0,148779,-8.2,0.687,1,Helene Olafsen,Glittertind,55,1
0.688,0.409,99.977,0.201,0.159,1.29e-05,4,0.6,5,156600,-8.339,0.0793,0,Dennis Lloyd,Nevermind,77,1
0.809,0.165,92.213,0.0474,0.194,0.0,4,0.653,0,210773,-4.057,0.55,1,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",75,1
0.251,0.11,116.419,0.0353,0.866,0.0324,4,0.338,2,265738,-14.544,0.0963,1,Feby Putri,Halu,52,1
0.664,0.264,89.737,0.034,0.275,0.0,4,0.438,2,215488,-8.425,0.767,0,Emir Can İğrek,Beyaz Skandalım,72,1
0.624,0.107,140.083,0.456,0.249,6.42e-06,4,0.655,0,164595,-7.448,0.488,0,Pajel,10von10,78,1
0.862,0.0814,123.994,0.11,0.037,2.19e-05,4,0.791,9,214847,-3.24,0.592,0,Calvin Harris,One Kiss (with Dua Lipa),83,1
0.691,0.107,127.002,0.0604,0.397,0.0,4,0.681,1,204521,-5.31,0.787,0,Eden Hason,מדליקה לי הכל,27,1
0.85,0.0637,104.992,0.0413,0.145,6.38e-06,4,0.867,8,235429,-3.599,0.704,1,Black Eyed Peas,HIT IT (feat. Saweetie & Lele Pons),73,1
0.672,0.0786,169.81,0.0449,0.2,0.0,3,0.439,6,227784,-3.475,0.498,0,Sachet Tandon,"Mehram (From ""Jersey"")",62,1
0.627,0.0708,150.273,0.0384,0.164,0.0,4,0.336,7,241107,-7.463,0.35,1,Mariah Carey,All I Want for Christmas Is You,95,1
0.673,0.0969,139.995,0.0286,0.0388,0.00147,3,0.583,5,191906,-6.7,0.55,0,AHTI,Matkustaja (feat. Aksel Kankaanranta),61,1
0.66,0.085,128.179,0.0768,0.118,0.0,4,0.557,3,202022,-4.467,0.907,1,Grupo Firme,Se Fue La Pantera (En Vivo),78,1
0.794,0.112,139.994,0.0522,0.0323,2.59e-05,4,0.731,0,220454,-5.126,0.356,0,Macklemore,Glorious (feat. Skylar Grey),76,1
0.826,0.543,118.051,0.0309,0.0212,1.24e-05,4,0.68,0,215627,-5.487,0.644,1,The Weeknd,Save Your Tears,89,1
0.673,0.172,87.961,0.148,0.348,0.0,4,0.818,4,193636,-7.542,0.695,0,Mora,512,84,1
0.788,0.0863,120.076,0.0334,0.0591,0.0,4,0.748,1,235493,-7.055,0.884,1,Maroon 5,Sugar,82,1
0.706,0.105,106.52,0.0312,0.0833,0.0,4,0.689,1,226268,-4.48,0.623,0,Tom Grennan,Little Bit of Love,72,1
0.279,0.122,89.992,0.0374,0.429,0.000917,4,0.768,2,303893,-11.401,0.434,1,Václav Neckář,Půlnoční,57,1
0.178,0.623,93.982,0.0574,0.607,0.0,4,0.795,0,181613,-11.991,0.608,1,Jeremy Zucker,comethru,81,1
0.77,0.0715,99.165,0.226,0.00249,0.0,4,0.646,2,236133,-6.596,0.681,0,Beyoncé,Crazy In Love (feat. Jay-Z),78,1
0.763,0.0901,117.953,0.0435,0.0301,2.23e-05,4,0.754,7,164819,-4.627,0.464,0,Tiësto,The Motto,87,1
0.765,0.118,99.987,0.0882,0.063,7.04e-06,4,0.884,8,224573,-3.865,0.594,1,Fifth Harmony,Worth It (feat. Kid Ink),76,1
0.652,0.123,139.875,0.0339,0.451,0.0,4,0.546,0,236417,-3.852,0.378,1,Pinguini Tattici Nucleari,Pastello Bianco,79,1
0.493,0.102,148.984,0.0291,0.552,0.00345,4,0.477,9,342000,-7.346,0.463,1,Payung Teduh,Untuk Perempuan Yang Sedang Di Pelukan,68,1
0.43,0.0887,127.087,0.0364,0.123,0.0,4,0.784,10,159382,-8.756,0.236,0,Trevor Daniel,Falling,31,1
0.311,0.352,86.022,0.025,0.791,0.0,4,0.588,8,234204,-8.143,0.545,1,Juicy Luicy,Lantas,73,1
0.823,0.119,99.933,0.0762,0.0598,0.0,4,0.647,2,230333,-5.231,0.396,1,One Direction,Perfect,78,1
0.761,0.0272,121.999,0.144,0.192,0.0,4,0.815,4,200219,-7.162,0.82,0,A.R. Rahman,Param Sundari,75,1
0.46,0.167,126.007,0.045,0.28,0.0,4,0.746,8,152381,-7.887,0.482,1,MD Chefe,Tiffany,80,1
0.604,0.108,136.077,0.0619,0.784,0.00869,4,0.624,2,247059,-5.438,0.354,1,JSOL,Sài Gòn Hôm Nay Mưa,60,1
0.543,0.187,119.926,0.0399,0.143,0.0,4,0.648,0,201507,-6.781,0.382,1,hooligan.,To The Moon,60,1
0.676,0.0978,78.996,0.0424,0.393,6.94e-05,4,0.628,6,215687,-4.227,0.723,1,NIKI,Every Summertime,76,1
0.639,0.145,97.425,0.397,0.368,0.0,4,0.747,8,147692,-8.118,0.322,0,Eladio Carrion,Touch Your Body,63,1
0.81,0.377,93.005,0.0809,0.112,1.59e-06,4,0.813,3,392867,-5.382,0.632,0,J Balvin,Poblado - Remix,74,1
0.57,0.299,113.945,0.052,0.484,0.0,4,0.644,9,212424,-6.994,0.527,1,Jonas Blue,Fast Car,69,1
0.563,0.179,100.017,0.134,0.621,0.0,4,0.728,1,217707,-8.053,0.352,0,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),70,1
0.798,0.156,92.943,0.0432,0.0736,0.0,4,0.608,6,185352,-5.092,0.501,0,Major Lazer,Cold Water (feat. Justin Bieber & MØ),0,1
0.474,0.11,127.904,0.0351,0.603,0.0,4,0.697,9,196280,-6.663,0.249,1,Colbie Caillat,Bubbly,69,1
0.515,0.294,87.996,0.291,0.0863,0.0,4,0.851,8,223713,-7.897,0.707,1,KKevin,Így Jó,47,1
0.648,0.515,80.979,0.0731,0.118,0.0,4,0.756,0,166146,-5.287,0.657,1,Rich Brian,100 Degrees,65,1
0.708,0.14,123.039,0.0976,0.0129,0.0,4,0.539,5,186141,-6.189,0.381,1,Robin Schulz,Young Right Now,76,1
0.791,0.106,92.023,0.0568,0.169,0.000106,4,0.86,0,175918,-4.784,0.887,1,Bad Bunny,A Tu Merced,84,1
0.425,0.1,135.128,0.375,0.328,0.13,4,0.701,7,194088,-10.965,0.562,1,Billie Eilish,bad guy,86,1
0.75,0.159,145.867,0.0316,0.011,0.0,4,0.419,10,285396,-3.546,0.436,1,back number,水平線,77,1
0.673,0.304,121.963,0.0444,0.148,5.29e-05,4,0.671,11,237720,-6.941,0.494,0,Jaymes Young,Infinity,89,1
0.853,0.115,134.991,0.0516,0.305,0.0,4,0.725,10,248027,-3.193,0.707,1,YOASOBI,群青,76,1
0.716,0.117,160.029,0.0554,0.215,0.0,4,0.585,1,181500,-6.642,0.111,0,Eladio Carrion,Par de Tenis,67,1
0.741,0.436,80.427,0.265,0.00616,0.0,4,0.738,5,214702,-4.558,0.499,0,Oxxxymiron,Агент,66,1
0.42,0.0907,124.444,0.036,0.575,0.0,4,0.485,7,238090,-8.801,0.113,0,Hanan Ben Ari,שמש,55,1
0.558,0.163,116.838,0.0624,0.441,0.0,4,0.443,0,233337,-5.436,0.248,1,Flume,Never Be Like You,0,1
0.463,0.446,81.499,0.0598,0.38,0.0,4,0.656,2,181112,-10.93,0.407,1,Orelsan,Jour meilleur,78,1
0.291,0.113,96.058,0.0277,0.303,0.0,4,0.703,11,218406,-7.109,0.449,1,Juicy Luicy,Tanpa Tergesa,60,1
0.374,0.111,75.503,0.723,0.288,1.67e-06,4,0.768,7,195200,-12.49,0.398,1,Arz,Alone With You,79,1
0.356,0.0997,129.822,0.297,0.417,0.0,4,0.88,11,203787,-7.802,0.468,1,Vaundy,napori,73,1
0.645,0.106,135.083,0.04,0.0509,2.96e-06,4,0.687,0,189728,-4.761,0.424,1,Juice WRLD,Wandered To LA (with Justin Bieber),83,1
0.641,0.114,100.759,0.0712,0.352,9.77e-05,4,0.579,7,176400,-6.688,0.166,1,Eladio Carrion,Sauce Boy Freestyle 5,61,1
0.572,0.208,164.071,0.0343,0.169,0.0,4,0.639,3,112683,-10.713,0.711,0,DSPRITE,Погоди,67,1
0.621,0.0468,112.002,0.0424,0.00776,0.000438,4,0.848,5,471429,-12.027,0.742,0,Young Stunna,Adiwele (feat. Kabza De Small & DJ Maphorisa),65,1
0.877,0.28,130.003,0.0659,0.00621,8.11e-06,4,0.561,9,238800,-2.215,0.375,0,Zedd,I Want You To Know,0,1
0.497,0.112,152.194,0.0357,0.263,0.0,4,0.407,6,181184,-5.828,0.312,0,Vicky Chen,炙愛 - 女聲版,61,1
0.445,0.184,78.998,0.0295,0.474,0.0,4,0.781,2,281560,-6.061,0.591,1,Ed Sheeran,Thinking out Loud,68,1
0.833,0.124,157.438,0.231,0.3,2.49e-06,4,0.657,4,116404,-3.544,0.55,0,rizza,плачь,69,1
0.832,0.203,107.657,0.0407,0.237,1.14e-05,4,0.794,1,196160,-4.862,0.871,0,Shakira,"Whenever, Wherever",75,1
0.689,0.143,124.025,0.0385,0.759,0.00536,4,0.784,4,205716,-8.216,0.332,0,Leo Rizzi,Amapolas,81,1
0.78,0.115,142.028,0.0805,0.456,0.00152,4,0.705,7,218228,-6.267,0.457,1,Sheppard,Geronimo,71,1
0.48,0.134,122.875,0.0324,0.713,0.0,4,0.598,5,242647,-8.073,0.382,1,陳卓賢 Ian,鯨落,58,1
0.955,0.274,98.01,0.105,0.00254,1.55e-06,4,0.571,7,177790,-3.795,0.437,1,Blind Channel,Dark Side,70,1
0.501,0.12,101.93,0.0616,0.33,0.0,4,0.785,7,187353,-8.358,0.126,0,Agam Buhbut,באתי להציל אותך,57,1
0.687,0.132,94.059,0.184,0.101,0.0,4,0.835,5,272533,-3.18,0.828,1,Black Eyed Peas,Where Is The Love?,0,1
0.585,0.103,124.973,0.0448,0.115,3.71e-05,4,0.748,4,157220,-7.137,0.437,0,BEGE,GECELERİN DERDİ,75,1
0.366,0.133,141.981,0.0282,0.578,0.0,4,0.604,5,224695,-7.519,0.13,1,Adele,Easy On Me,100,1
0.594,0.0785,159.702,0.135,0.0599,0.0,4,0.476,5,141050,-6.879,0.314,1,P!nk,Cover Me In Sunshine,81,1
0.725,0.0626,129.96,0.363,0.551,0.0,4,0.747,2,125558,-2.564,0.904,0,Malu,Disco Arranhado - Funk Remix,74,1
0.658,0.119,103.942,0.0717,0.548,0.0,4,0.741,2,191538,-8.631,0.467,1,Azahriah,Mind1,62,1
0.686,0.118,92.416,0.119,0.147,0.0,4,0.567,6,186693,-5.096,0.427,1,Feid,VACAXIONES,80,1
0.494,0.0772,169.93,0.0536,0.706,0.0,4,0.412,6,228189,-9.282,0.496,1,Manan Bhardwaj,Chitta,75,1
0.907,0.123,133.155,0.0478,0.209,4.58e-05,4,0.664,8,222147,-6.189,0.616,0,K3,Waterval,64,1
0.599,0.109,133.123,0.224,0.147,0.0,4,0.755,8,216632,-5.042,0.755,1,Lil Dicky,Freaky Friday (feat. Chris Brown),72,1
0.631,0.297,136.028,0.0349,0.455,2.73e-06,4,0.612,11,261397,-7.085,0.48,0,Konstantinos Argiros,Telika,60,1
0.609,0.239,140.007,0.148,0.0812,0.0,4,0.792,1,276994,-8.128,0.808,1,Light,Shorty,62,1
0.496,0.0772,80.994,0.0453,0.554,2.65e-05,4,0.453,5,239317,-5.785,0.501,1,Sam Smith,I'm Not The Only One,1,1
0.817,0.242,102.014,0.095,0.0272,0.000311,4,0.903,8,217360,-3.972,0.732,1,J Balvin,Qué Más Pues?,80,1
0.653,0.103,150.068,0.081,0.456,0.0,4,0.548,5,174853,-3.875,0.163,1,Post Malone,Goodbyes (feat. Young Thug),80,1
0.878,0.308,103.948,0.0484,0.0151,0.000223,4,0.638,5,176800,-3.639,0.481,0,Anne-Marie,Kiss My (Uh Oh),78,1
0.607,0.164,139.963,0.105,0.375,5.61e-05,4,0.772,1,196600,-8.016,0.814,1,Mata,Szafir,78,1
0.524,0.48,130.06,0.242,0.498,0.0,4,0.822,6,172500,-8.4,0.718,0,Gloria Groove,A QUEDA,82,1
